Period,Order Type,District,Facility Code,Facility Name,Facility Type,Facility Operator,Product Code,Product,Category,Unit of Issue,Quantity Received,Quantity Issued,AMC,Closing balance (SOH),Requested Quantity,Total stockout days,Total losses and adjustments
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,150,55,60,141,-,0,24
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,0,0,2,-,0,0
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,0,8,-,0,0
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,0,0,75,-,0,0
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,400,200,167,400,-,0,0
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,0,0,24,0,-,30,0
01/08/2026,Normal,Mzimba North,MZN0519,Luvwere Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,0,10,0,-,30,0
01/08/2026,Normal,Lilongwe,LL4055,Lutheran Mobile Clinic,CHAM,CHAM,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,100,138,139,100,-,0,0
01/08/2026,Normal,Lilongwe,LL4055,Lutheran Mobile Clinic,CHAM,CHAM,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,1,2,14,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,0,0,25,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,9,30,0,-,27,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,0,0,0,16,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,8,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,0,7,8,13,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,0,0,23,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",PrEP,Bottle,0,15,9,48,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,0,0,20,0,-,30,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,225,102,88,261,-,0,96
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5278,"Tenofovir Disoproxil Fumarate/Lamivudine/Efavirenz (TDF/3TC /EFV), 300/300/400mg, pack of 30 tablets (5A)",ART,Bottle,110,40,24,70,-,13,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,9,0,7,12,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,0,10,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,0,0,75,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,600,100,134,800,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,100,50,84,350,-,0,0
01/08/2026,Normal,Rumphi,RU0423,Lura Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,20,13,0,-,14,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,0,0,5,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,20,7,20,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,25,0,0,65,-,0,20
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,0,0,5,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,120,51,86,69,-,11,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,350,108,172,278,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,20,0,0,20,-,11,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,0,2,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,25,17,25,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,800,300,200,700,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,100,150,67,200,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,TBA14,Pima thermal paper,HIV Monitorin,Roll,0,0,0,100,-,0,0
01/08/2026,Normal,Karonga,KA0207,Lupembe Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,0,20,20,-,1,20
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,0,0,20,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,10,4,5,12,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,20,1,2,24,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,2,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,5,9,9,20,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,5,3,13,-,0,4
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",PrEP,Bottle,5,4,4,14,-,0,10
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,95,28,31,72,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,250,100,113,418,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,8,16,6,-,24,14
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,0,8,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,0,0,100,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,100,200,134,300,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,100,0,0,200,-,0,0
01/08/2026,Normal,Mzimba South,MZS0518,Lunjika Health Centre,CHAM,CHAM,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,20,0,0,40,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,0,0,78,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,200,0,24,224,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,16,0,34,40,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF1104,"Darunavir (DRV) 600mg, pack of 60 tablets",ART,Bottle,0,0,14,0,-,30,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,91,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,0,20,37,167,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0076,"Lopinavir/Ritonavir (LPV/r), 100/25mg, pack of 60 tablets",ART,Bottle,22,0,0,22,-,10,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,20,17,1,-,0,20
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5163,"Ritonavir (r),100mg, pack of 30 tablets",ART,Bottle,6,0,4,12,-,0,3
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,150,66,126,290,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,"1,000",483,436,832,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,0,0,5,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0071,"Zidovudine/Lamivudine (AZT/3TC), 60/30mg, pack of 60 dispersible tablets",ART,Bottle,28,0,0,28,-,10,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,16,0,4,34,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,25,25,25,0,-,14,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,"2,200",900,"1,147","1,100",-,4,-200
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,0,350,234,950,-,0,0
01/08/2026,Normal,Mangochi,MH2512,Lungwena Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,0,24,20,-,19,20
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,0,7,38,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,0,0,14,0,-,30,-22
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0570,"Atazanavir/Ritonavir (ATV/r), 300/100mg, pack of 30 tablets",ART,Bottle,0,0,0,16,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,15,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,0,20,20,20,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,0,5,0,-,30,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",PrEP,Bottle,0,20,46,"4,101",-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,0,168,167,597,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,0,308,420,496,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,0,0,5,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0071,"Zidovudine/Lamivudine (AZT/3TC), 60/30mg, pack of 60 dispersible tablets",ART,Bottle,0,2,1,8,-,0,10
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,2,10,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,0,9,25,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,0,600,498,100,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,0,"1,500","1,767",750,-,0,0
01/08/2026,Normal,Blantyre,BT2910,Lundu Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,20,7,20,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,0,0,13,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,0,0,8,-,0,-36
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,16,16,6,18,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,13,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,0,0,0,24,-,0,-18
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",PrEP,Bottle,0,23,8,373,-,0,-15
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,25,15,28,70,-,0,-61
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,0,123,68,197,-,0,200
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,0,0,5,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,20,4,4,16,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,25,9,0,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,400,200,134,200,-,0,-100
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,400,500,350,500,-,0,0
01/08/2026,Normal,Blantyre,BT2991,Lumbira / Mitsidi Health centre,CHAM,CHAM,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,20,20,0,-,0,20
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,10,4,85,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,0,0,10,234,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5555,"Cabotegravir long Acting, 200mg/ml, 3ml.",PrEP,Vial,0,17,28,45,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",ART / PEP,Bottle,0,0,0,60,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",ART / PEP,Bottle,0,40,14,157,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",ART,Bottle,0,0,0,16,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",PrEP,Bottle,0,98,82,194,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",ART / PEP,Bottle,0,192,330,32,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",ART / PEP,Bottle,0,564,505,"1,157",-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",ART,Bottle,0,0,0,17,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",ART,Bottle,0,0,5,0,-,30,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",HIV Test,Test,0,50,17,25,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",HIV Test,Test,0,600,890,100,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",HIV Self-Test,Test,0,250,209,750,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,TBA14,Pima thermal paper,HIV Monitorin,Roll,0,0,0,20,-,0,0
01/08/2026,Normal,Lilongwe,LL1521,Lumbadzi Health Centre,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",HIV Test,Test,0,40,63,20,-,0,0
01/08/2026,Normal,Nsanje,NJ3403,Lulwe Health Centre,CHAM,CHAM,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",ART,Bottle,0,12,8,76,-,0,0
01/08/2026,Normal,Nsanje,NJ3403,Lulwe Health Centre,CHAM,CHAM,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",ART,Bottle,0,12,8,24,-,0,0
01/08/2026,Normal,Nsanje,NJ3403,Lulwe Health Centre,CHAM,CHAM,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",ART,Bottle,0,25,15,22,-,0,0
